chunk_id,doc_id,chunk_index,chunk_file,dataset_name,subset,split,department,document_type,category,region,created_at
pile_of_law_0000000_chunk_1094,pile_of_law_0000000,1094,chunks/pile_of_law_0000000_chunk_1094.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1095,pile_of_law_0000000,1095,chunks/pile_of_law_0000000_chunk_1095.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1096,pile_of_law_0000000,1096,chunks/pile_of_law_0000000_chunk_1096.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1097,pile_of_law_0000000,1097,chunks/pile_of_law_0000000_chunk_1097.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1098,pile_of_law_0000000,1098,chunks/pile_of_law_0000000_chunk_1098.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1099,pile_of_law_0000000,1099,chunks/pile_of_law_0000000_chunk_1099.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1100,pile_of_law_0000000,1100,chunks/pile_of_law_0000000_chunk_1100.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1101,pile_of_law_0000000,1101,chunks/pile_of_law_0000000_chunk_1101.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1102,pile_of_law_0000000,1102,chunks/pile_of_law_0000000_chunk_1102.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1103,pile_of_law_0000000,1103,chunks/pile_of_law_0000000_chunk_1103.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1104,pile_of_law_0000000,1104,chunks/pile_of_law_0000000_chunk_1104.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1105,pile_of_law_0000000,1105,chunks/pile_of_law_0000000_chunk_1105.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1106,pile_of_law_0000000,1106,chunks/pile_of_law_0000000_chunk_1106.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1107,pile_of_law_0000000,1107,chunks/pile_of_law_0000000_chunk_1107.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1108,pile_of_law_0000000,1108,chunks/pile_of_law_0000000_chunk_1108.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1109,pile_of_law_0000000,1109,chunks/pile_of_law_0000000_chunk_1109.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1110,pile_of_law_0000000,1110,chunks/pile_of_law_0000000_chunk_1110.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1111,pile_of_law_0000000,1111,chunks/pile_of_law_0000000_chunk_1111.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1112,pile_of_law_0000000,1112,chunks/pile_of_law_0000000_chunk_1112.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1113,pile_of_law_0000000,1113,chunks/pile_of_law_0000000_chunk_1113.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1114,pile_of_law_0000000,1114,chunks/pile_of_law_0000000_chunk_1114.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1115,pile_of_law_0000000,1115,chunks/pile_of_law_0000000_chunk_1115.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1116,pile_of_law_0000000,1116,chunks/pile_of_law_0000000_chunk_1116.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1117,pile_of_law_0000000,1117,chunks/pile_of_law_0000000_chunk_1117.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1118,pile_of_law_0000000,1118,chunks/pile_of_law_0000000_chunk_1118.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1119,pile_of_law_0000000,1119,chunks/pile_of_law_0000000_chunk_1119.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1120,pile_of_law_0000000,1120,chunks/pile_of_law_0000000_chunk_1120.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1121,pile_of_law_0000000,1121,chunks/pile_of_law_0000000_chunk_1121.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1122,pile_of_law_0000000,1122,chunks/pile_of_law_0000000_chunk_1122.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1123,pile_of_law_0000000,1123,chunks/pile_of_law_0000000_chunk_1123.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1124,pile_of_law_0000000,1124,chunks/pile_of_law_0000000_chunk_1124.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1125,pile_of_law_0000000,1125,chunks/pile_of_law_0000000_chunk_1125.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1126,pile_of_law_0000000,1126,chunks/pile_of_law_0000000_chunk_1126.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1127,pile_of_law_0000000,1127,chunks/pile_of_law_0000000_chunk_1127.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1128,pile_of_law_0000000,1128,chunks/pile_of_law_0000000_chunk_1128.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1129,pile_of_law_0000000,1129,chunks/pile_of_law_0000000_chunk_1129.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1130,pile_of_law_0000000,1130,chunks/pile_of_law_0000000_chunk_1130.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1131,pile_of_law_0000000,1131,chunks/pile_of_law_0000000_chunk_1131.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1132,pile_of_law_0000000,1132,chunks/pile_of_law_0000000_chunk_1132.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1133,pile_of_law_0000000,1133,chunks/pile_of_law_0000000_chunk_1133.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1134,pile_of_law_0000000,1134,chunks/pile_of_law_0000000_chunk_1134.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1135,pile_of_law_0000000,1135,chunks/pile_of_law_0000000_chunk_1135.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1136,pile_of_law_0000000,1136,chunks/pile_of_law_0000000_chunk_1136.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1137,pile_of_law_0000000,1137,chunks/pile_of_law_0000000_chunk_1137.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1138,pile_of_law_0000000,1138,chunks/pile_of_law_0000000_chunk_1138.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1139,pile_of_law_0000000,1139,chunks/pile_of_law_0000000_chunk_1139.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1140,pile_of_law_0000000,1140,chunks/pile_of_law_0000000_chunk_1140.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1141,pile_of_law_0000000,1141,chunks/pile_of_law_0000000_chunk_1141.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1142,pile_of_law_0000000,1142,chunks/pile_of_law_0000000_chunk_1142.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1143,pile_of_law_0000000,1143,chunks/pile_of_law_0000000_chunk_1143.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1144,pile_of_law_0000000,1144,chunks/pile_of_law_0000000_chunk_1144.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1145,pile_of_law_0000000,1145,chunks/pile_of_law_0000000_chunk_1145.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1146,pile_of_law_0000000,1146,chunks/pile_of_law_0000000_chunk_1146.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1147,pile_of_law_0000000,1147,chunks/pile_of_law_0000000_chunk_1147.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1148,pile_of_law_0000000,1148,chunks/pile_of_law_0000000_chunk_1148.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1149,pile_of_law_0000000,1149,chunks/pile_of_law_0000000_chunk_1149.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1150,pile_of_law_0000000,1150,chunks/pile_of_law_0000000_chunk_1150.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1151,pile_of_law_0000000,1151,chunks/pile_of_law_0000000_chunk_1151.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1152,pile_of_law_0000000,1152,chunks/pile_of_law_0000000_chunk_1152.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1153,pile_of_law_0000000,1153,chunks/pile_of_law_0000000_chunk_1153.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1154,pile_of_law_0000000,1154,chunks/pile_of_law_0000000_chunk_1154.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1155,pile_of_law_0000000,1155,chunks/pile_of_law_0000000_chunk_1155.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1156,pile_of_law_0000000,1156,chunks/pile_of_law_0000000_chunk_1156.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1157,pile_of_law_0000000,1157,chunks/pile_of_law_0000000_chunk_1157.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1158,pile_of_law_0000000,1158,chunks/pile_of_law_0000000_chunk_1158.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1159,pile_of_law_0000000,1159,chunks/pile_of_law_0000000_chunk_1159.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1160,pile_of_law_0000000,1160,chunks/pile_of_law_0000000_chunk_1160.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1161,pile_of_law_0000000,1161,chunks/pile_of_law_0000000_chunk_1161.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1162,pile_of_law_0000000,1162,chunks/pile_of_law_0000000_chunk_1162.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1163,pile_of_law_0000000,1163,chunks/pile_of_law_0000000_chunk_1163.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1164,pile_of_law_0000000,1164,chunks/pile_of_law_0000000_chunk_1164.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1165,pile_of_law_0000000,1165,chunks/pile_of_law_0000000_chunk_1165.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1166,pile_of_law_0000000,1166,chunks/pile_of_law_0000000_chunk_1166.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1167,pile_of_law_0000000,1167,chunks/pile_of_law_0000000_chunk_1167.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1168,pile_of_law_0000000,1168,chunks/pile_of_law_0000000_chunk_1168.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1169,pile_of_law_0000000,1169,chunks/pile_of_law_0000000_chunk_1169.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1170,pile_of_law_0000000,1170,chunks/pile_of_law_0000000_chunk_1170.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1171,pile_of_law_0000000,1171,chunks/pile_of_law_0000000_chunk_1171.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1172,pile_of_law_0000000,1172,chunks/pile_of_law_0000000_chunk_1172.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1173,pile_of_law_0000000,1173,chunks/pile_of_law_0000000_chunk_1173.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1174,pile_of_law_0000000,1174,chunks/pile_of_law_0000000_chunk_1174.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1175,pile_of_law_0000000,1175,chunks/pile_of_law_0000000_chunk_1175.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1176,pile_of_law_0000000,1176,chunks/pile_of_law_0000000_chunk_1176.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1177,pile_of_law_0000000,1177,chunks/pile_of_law_0000000_chunk_1177.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1178,pile_of_law_0000000,1178,chunks/pile_of_law_0000000_chunk_1178.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1179,pile_of_law_0000000,1179,chunks/pile_of_law_0000000_chunk_1179.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1180,pile_of_law_0000000,1180,chunks/pile_of_law_0000000_chunk_1180.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1181,pile_of_law_0000000,1181,chunks/pile_of_law_0000000_chunk_1181.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1182,pile_of_law_0000000,1182,chunks/pile_of_law_0000000_chunk_1182.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1183,pile_of_law_0000000,1183,chunks/pile_of_law_0000000_chunk_1183.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1184,pile_of_law_0000000,1184,chunks/pile_of_law_0000000_chunk_1184.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1185,pile_of_law_0000000,1185,chunks/pile_of_law_0000000_chunk_1185.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1186,pile_of_law_0000000,1186,chunks/pile_of_law_0000000_chunk_1186.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1187,pile_of_law_0000000,1187,chunks/pile_of_law_0000000_chunk_1187.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1188,pile_of_law_0000000,1188,chunks/pile_of_law_0000000_chunk_1188.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1189,pile_of_law_0000000,1189,chunks/pile_of_law_0000000_chunk_1189.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1190,pile_of_law_0000000,1190,chunks/pile_of_law_0000000_chunk_1190.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1191,pile_of_law_0000000,1191,chunks/pile_of_law_0000000_chunk_1191.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1192,pile_of_law_0000000,1192,chunks/pile_of_law_0000000_chunk_1192.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1193,pile_of_law_0000000,1193,chunks/pile_of_law_0000000_chunk_1193.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1194,pile_of_law_0000000,1194,chunks/pile_of_law_0000000_chunk_1194.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1195,pile_of_law_0000000,1195,chunks/pile_of_law_0000000_chunk_1195.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1196,pile_of_law_0000000,1196,chunks/pile_of_law_0000000_chunk_1196.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1197,pile_of_law_0000000,1197,chunks/pile_of_law_0000000_chunk_1197.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1198,pile_of_law_0000000,1198,chunks/pile_of_law_0000000_chunk_1198.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1199,pile_of_law_0000000,1199,chunks/pile_of_law_0000000_chunk_1199.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1200,pile_of_law_0000000,1200,chunks/pile_of_law_0000000_chunk_1200.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
